"","id","Longitude","Latitude","Altitude","VelocityX","VelocityY","VelocityZ","DroneHeading","Battery","Voltage","Current","Date","Method","VelocitySolid","Power","Velocity"
"1409",1902,151.227603577529,-33.9315581789211,9.89999961853027,0.600000023841858,-6,0,-82.6,65,15086,-8782,"2016-08-23 14:33:55","6ms loop long",6,132.485252,6.02992537504489
"1416",1909,151.227610761707,-33.9315544719915,9.89999961853027,-0.899999976158142,4.90000009536743,0,96.9,64,14845,-12651,"2016-08-23 14:34:02","6ms loop long",6,187.804095,4.98196757232376
"1419",1912,151.227801191437,-33.9315811157539,10,-1,5.90000009536743,0,97.6,64,14940,-11233,"2016-08-23 14:34:05","6ms loop long",6,167.82102,5.9841458141773
"1420",1913,151.227864950815,-33.9315886160048,10.1000003814697,-1,5.90000009536743,0,97.3,64,14999,-9300,"2016-08-23 14:34:06","6ms loop long",6,139.4907,5.9841458141773
"1421",1914,151.227928757918,-33.9315963007786,10.3000001907349,-0.800000011920929,5.90000009536743,0,97.8,64,14983,-9544,"2016-08-23 14:34:07","6ms loop long",6,142.997752,5.95399035474606
"1422",1915,151.227993839892,-33.9316008911015,10.3999996185303,-0.699999988079071,6,0.400000005960464,99,64,14986,-9767,"2016-08-23 14:34:08","6ms loop long",6,146.368262,6.05392434608156
"1423",1916,151.228058715946,-33.9316070704716,10.1999998092651,-0.899999976158142,5.90000009536743,0.200000002980232,97.7,64,15037,-8552,"2016-08-23 14:34:09","6ms loop long",6,128.596424,5.97159954146395
"1425",1918,151.228186602391,-33.9316186350755,10.3000001907349,-0.800000011920929,5.90000009536743,0.100000001490116,97.5,64,14960,-10737,"2016-08-23 14:34:11","6ms loop long",6,160.62552,5.95483006849962
"1427",1920,151.228314206008,-33.9316327706639,10.1999998092651,-0.800000011920929,5.90000009536743,0.100000001490116,96.5,64,14970,-8752,"2016-08-23 14:34:13","6ms loop long",6,131.01744,5.95483006849962
"1430",1923,151.228507875144,-33.9316577829011,10,-1,5.90000009536743,0,96.8,63,14920,-10620,"2016-08-23 14:34:16","6ms loop long",6,158.4504,5.9841458141773
"1432",1925,151.228637570783,-33.9316735245895,10.1000003814697,-0.699999988079071,6,0,97.8,63,15026,-8340,"2016-08-23 14:34:18","6ms loop long",6,125.31684,6.04069532283418
"1433",1926,151.228701990552,-33.9316796758415,10.1000003814697,-0.699999988079071,5.90000009536743,0,97.5,63,15026,-8340,"2016-08-23 14:34:19","6ms loop long",6,125.31684,5.9413804043039
"1436",1929,151.228897403622,-33.9316970051907,10,-0.400000005960464,6,0,96.1,63,15036,-8456,"2016-08-23 14:34:22","6ms loop long",6,127.144416,6.01331855174565
"1438",1931,151.229025008998,-33.9317110543787,9.89999961853027,-0.899999976158142,5.90000009536743,0,97.8,63,14955,-9641,"2016-08-23 14:34:24","6ms loop long",6,144.181155,5.96824941523227
"1451",1944,151.228679921068,-33.93167672563,9.80000019073486,0.800000011920929,-5.90000009536743,0,-82.5,62,14945,-9396,"2016-08-23 14:34:37","6ms loop long",6,140.42322,5.95399035474606
"1454",1947,151.228490098284,-33.9316563787723,9.80000019073486,0.800000011920929,-6,0,-81.6,62,14978,-8899,"2016-08-23 14:34:40","6ms loop long",6,133.289222,6.05309838174414
"1455",1948,151.228424626869,-33.9316501947559,9.69999980926514,0.800000011920929,-6,-0.100000001490116,-82.6,62,14939,-9527,"2016-08-23 14:34:41","6ms loop long",6,142.323853,6.05392434866604
"1456",1949,151.228360690296,-33.931643544202,9.69999980926514,0.800000011920929,-5.90000009536743,-0.100000001490116,-82.9,62,14917,-10341,"2016-08-23 14:34:42","6ms loop long",6,154.256697,5.95483006849962
"1457",1950,151.228296503813,-33.9316357069513,9.80000019073486,0.899999976158142,-5.90000009536743,-0.100000001490116,-82.3,62,14935,-9242,"2016-08-23 14:34:43","6ms loop long",6,138.02927,5.96908712306315
"1458",1951,151.228231828737,-33.9316282125133,9.80000019073486,0.800000011920929,-5.90000009536743,0,-82.5,62,14952,-9324,"2016-08-23 14:34:44","6ms loop long",6,139.412448,5.95399035474606
"1459",1952,151.228166498444,-33.9316210328227,9.89999961853027,0.800000011920929,-6,0,-82.6,62,14985,-8761,"2016-08-23 14:34:45","6ms loop long",6,131.283585,6.05309838174414
"1462",1955,151.227968945998,-33.9315948623473,10,0.699999988079071,-6,0,-81.9,62,14952,-9374,"2016-08-23 14:34:48","6ms loop long",6,140.160048,6.04069532283418
"1466",1959,151.227717367966,-33.9315710693579,9.80000019073486,0.699999988079071,-5.90000009536743,-0.100000001490116,-82.1,61,14990,-8139,"2016-08-23 14:34:52","6ms loop long",6,122.00361,5.94222190000882
"1467",1960,151.227652793907,-33.9315640705612,9.89999961853027,0.699999988079071,-5.90000009536743,0,-81.9,61,14942,-8797,"2016-08-23 14:34:53","6ms loop long",6,131.444774,5.9413804043039
"1476",1969,151.227693314153,-33.9315700447439,9.69999980926514,-1,5.90000009536743,-0.200000002980232,97.6,61,14831,-11239,"2016-08-23 14:35:02","6ms loop long",6,166.685609,5.98748704604259
"1477",1970,151.22775960062,-33.9315762122447,9.80000019073486,-0.800000011920929,5.90000009536743,-0.100000001490116,97.4,61,14842,-10867,"2016-08-23 14:35:03","6ms loop long",6,161.288014,5.95483006849962
"1479",1972,151.227887806365,-33.9315885656354,10,-0.899999976158142,5.90000009536743,0,98.4,61,14924,-9039,"2016-08-23 14:35:05","6ms loop long",6,134.898036,5.96824941523227
"1482",1975,151.228082985297,-33.9316109940437,10.1000003814697,-0.899999976158142,5.90000009536743,0,97.3,60,14890,-9990,"2016-08-23 14:35:08","6ms loop long",6,148.7511,5.96824941523227
"1483",1976,151.228148080965,-33.9316190109347,10.1999998092651,-0.800000011920929,5.90000009536743,0.100000001490116,97.8,60,14890,-9990,"2016-08-23 14:35:09","6ms loop long",6,148.7511,5.95483006849962
"1484",1977,151.228214044581,-33.9316259812999,10.1999998092651,-0.699999988079071,5.90000009536743,0.100000001490116,97.9,60,14941,-8688,"2016-08-23 14:35:10","6ms loop long",6,129.807408,5.94222190000882
"1485",1978,151.228272703303,-33.9316313354359,10.1999998092651,-0.800000011920929,5.90000009536743,0.100000001490116,97.6,60,14922,-8969,"2016-08-23 14:35:11","6ms loop long",6,133.835418,5.95483006849962
"1486",1979,151.228343963947,-33.9316379416661,10.3000001907349,-0.699999988079071,5.90000009536743,0.100000001490116,97.1,60,14912,-9318,"2016-08-23 14:35:12","6ms loop long",6,138.950016,5.94222190000882
"1487",1980,151.228409240311,-33.9316446371645,10.1000003814697,-0.800000011920929,5.90000009536743,0.200000002980232,97.4,60,14912,-9318,"2016-08-23 14:35:13","6ms loop long",6,138.950016,5.95734849959286
"1489",1982,151.228538763339,-33.9316602484816,10.1000003814697,-0.899999976158142,5.90000009536743,0,97,60,14832,-10252,"2016-08-23 14:35:15","6ms loop long",6,152.057664,5.96824941523227
"1493",1986,151.228793973069,-33.9316888634126,10,-0.800000011920929,5.90000009536743,0,97.5,60,14898,-9557,"2016-08-23 14:35:19","6ms loop long",6,142.380186,5.95399035474606
"1496",1989,151.22898685351,-33.9317077065112,10.1000003814697,-0.699999988079071,5.90000009536743,0.100000001490116,96.6,58,14821,-10736,"2016-08-23 14:35:22","6ms loop long",6,159.118256,5.94222190000882
"1497",1990,151.229051835401,-33.9317153578766,10.1000003814697,-0.699999988079071,6,0.100000001490116,97.2,58,14802,-11311,"2016-08-23 14:35:23","6ms loop long",6,167.425422,6.04152298544073
"1507",2000,151.228863621861,-33.93169682951,9.80000019073486,0.800000011920929,-5.90000009536743,-0.100000001490116,-82.8,58,14794,-10740,"2016-08-23 14:35:33","6ms loop long",6,158.88756,5.95483006849962
"1509",2002,151.22873612708,-33.9316830734896,10,0.800000011920929,-5.90000009536743,0,-82.3,58,14898,-8702,"2016-08-23 14:35:35","6ms loop long",6,129.642396,5.95399035474606
"1510",2003,151.22867055009,-33.9316757861724,10.1000003814697,0.899999976158142,-5.90000009536743,0,-81.2,58,14890,-8977,"2016-08-23 14:35:36","6ms loop long",6,133.66753,5.96824941523227
"1513",2006,151.228478344073,-33.9316537341752,10.1000003814697,0.699999988079071,-6,0,-81.6,57,14897,-9604,"2016-08-23 14:35:39","6ms loop long",6,143.070788,6.04069532283418
"1514",2007,151.22841400976,-33.9316445497645,10,1,-5.90000009536743,0,-82,57,14897,-9604,"2016-08-23 14:35:40","6ms loop long",6,143.070788,5.9841458141773
"1515",2008,151.228350084149,-33.931635525872,9.89999961853027,0.699999988079071,-5.90000009536743,0,-81.5,57,14907,-8969,"2016-08-23 14:35:41","6ms loop long",6,133.700883,5.9413804043039
"1516",2009,151.228284493719,-33.9316286480757,9.69999980926514,0.800000011920929,-6,-0.100000001490116,-81.6,57,14884,-9022,"2016-08-23 14:35:42","6ms loop long",6,134.283448,6.05392434866604
"1517",2010,151.228219069784,-33.931620290785,9.69999980926514,0.699999988079071,-6,-0.100000001490116,-82,57,14829,-10232,"2016-08-23 14:35:43","6ms loop long",6,151.730328,6.04152298544073
"1524",2017,151.227773855897,-33.9315773627318,9.80000019073486,0.5,-6,-0.300000011920929,-80.3,57,14815,-9209,"2016-08-23 14:35:50","6ms loop long",6,136.431335,6.02826674983387
"1525",2018,151.22771552094,-33.9315712039978,9.80000019073486,0.699999988079071,-6,0,-81.9,57,14845,-9655,"2016-08-23 14:35:51","6ms loop long",6,143.328475,6.04069532283418
"1526",2019,151.227651792607,-33.9315632160007,9.69999980926514,0.800000011920929,-5.90000009536743,0,-82.7,57,14964,-6338,"2016-08-23 14:35:52","6ms loop long",6,94.841832,5.95399035474606
"1527",2020,151.227587009761,-33.9315549826317,9.69999980926514,0.699999988079071,-5.90000009536743,-0.100000001490116,-83.8,57,14964,-6338,"2016-08-23 14:35:53","6ms loop long",6,94.841832,5.94222190000882
"1538",2031,151.227879014136,-33.9315839573849,10.1999998092651,-0.800000011920929,5.90000009536743,0.200000002980232,97.5,56,14899,-7790,"2016-08-23 14:36:04","6ms loop long",6,116.06321,5.95734849959286
"1544",2037,151.22825089061,-33.9316246274009,10.1000003814697,-0.800000011920929,6,0,96,55,14655,-13866,"2016-08-23 14:36:10","6ms loop long",6,203.20623,6.05309838174414
"1545",2038,151.228317991726,-33.9316314808758,10.3000001907349,-0.800000011920929,6,0,96.6,55,14596,-13724,"2016-08-23 14:36:11","6ms loop long",6,200.315504,6.05309838174414
"1549",2042,151.228567738875,-33.9316648339886,10.3000001907349,-1.10000002384186,5.90000009536743,0.100000001490116,99.5,55,14677,-11681,"2016-08-23 14:36:15","6ms loop long",6,171.442037,6.0024995775165
"1550",2043,151.228635392135,-33.9316731257982,10.5,-0.899999976158142,5.90000009536743,0.100000001490116,98.9,55,14757,-10103,"2016-08-23 14:36:16","6ms loop long",6,149.089971,5.96908712306315
"1558",2051,151.229122201021,-33.9317247814554,10.1999998092651,0,3,0.100000001490116,96.1,54,14887,-7964,"2016-08-23 14:36:24","6ms loop long",6,118.560068,3.00166620401037
"1570",2063,151.228675397882,-33.9316751299978,9.80000019073486,1,-5.90000009536743,0,-81.3,54,14817,-8907,"2016-08-23 14:36:36","6ms loop long",6,131.975019,5.9841458141773
"1571",2064,151.228604430387,-33.9316665590299,9.80000019073486,0.699999988079071,-6,-0.200000002980232,-81.8,54,14765,-9112,"2016-08-23 14:36:37","6ms loop long",6,134.53868,6.0440052932226
"1575",2068,151.228344013441,-33.9316356306053,9.69999980926514,0.400000005960464,-6,-0.100000001490116,-82.4,53,14698,-11474,"2016-08-23 14:36:41","6ms loop long",6,168.644852,6.01414998192316
"1576",2069,151.228285189057,-33.931630392763,9.60000038146973,0.800000011920929,-6,-0.100000001490116,-81.6,53,14741,-10831,"2016-08-23 14:36:42","6ms loop long",6,159.659771,6.05392434866604
"1577",2070,151.228220049815,-33.931622692141,9.60000038146973,0.800000011920929,-6,-0.200000002980232,-81.9,53,14812,-8261,"2016-08-23 14:36:43","6ms loop long",6,122.361932,6.05640157356376
"1582",2075,151.227898800313,-33.9315891042585,9.69999980926514,0.300000011920929,-6,-0.100000001490116,-83,53,14729,-10391,"2016-08-23 14:36:48","6ms loop long",6,153.049039,6.00832755493994
"1583",2076,151.227833827028,-33.9315832362652,9.80000019073486,0.699999988079071,-5.90000009536743,0,-82.3,53,14690,-10748,"2016-08-23 14:36:49","6ms loop long",6,157.88812,5.9413804043039
"1585",2078,151.227698002409,-33.9315706030476,9.69999980926514,0.5,-6,-0.100000001490116,-82.1,53,14769,-9505,"2016-08-23 14:36:51","6ms loop long",6,140.379345,6.02162768695458
"1596",2089,151.227769194934,-33.931576119801,10.1000003814697,-1,5.90000009536743,0,97.1,52,14679,-10759,"2016-08-23 14:37:02","6ms loop long",6,157.931361,5.9841458141773
"1597",2090,151.227826897835,-33.9315813147692,10.3000001907349,-0.699999988079071,5.90000009536743,0.200000002980232,98.1,52,14749,-8910,"2016-08-23 14:37:03","6ms loop long",6,131.41359,5.94474567242691
"1600",2093,151.228022061258,-33.9316074464248,10.1000003814697,-0.899999976158142,5.90000009536743,0,96.9,52,14630,-11338,"2016-08-23 14:37:06","6ms loop long",6,165.87494,5.96824941523227
"1602",2095,151.228149426505,-33.9316201248777,10.1000003814697,-0.800000011920929,5.90000009536743,0.100000001490116,97.4,52,14742,-9254,"2016-08-23 14:37:08","6ms loop long",6,136.422468,5.95483006849962
"1603",2096,151.228212489684,-33.9316271575037,10.1000003814697,-0.800000011920929,5.90000009536743,0,98.1,52,14813,-8008,"2016-08-23 14:37:09","6ms loop long",6,118.622504,5.95399035474606
"1608",2101,151.228534175146,-33.9316633899663,9.89999961853027,-0.699999988079071,6,0,97.3,51,14731,-9781,"2016-08-23 14:37:14","6ms loop long",6,144.083911,6.04069532283418
"1611",2104,151.228723250925,-33.9316804497756,10,-0.800000011920929,5.90000009536743,0,97.1,51,14799,-8695,"2016-08-23 14:37:17","6ms loop long",6,128.677305,5.95399035474606
"1623",2116,151.229060503345,-33.9317166223621,9.80000019073486,0.800000011920929,-4.90000009536743,0,-83,50,14582,-11734,"2016-08-23 14:37:29","6ms loop long",6,171.105188,4.96487673096466
"1628",2121,151.228736630611,-33.9316798535129,9.80000019073486,0.699999988079071,-6,0,-82.4,50,14663,-11023,"2016-08-23 14:37:34","6ms loop long",6,161.630249,6.04069532283418
"1629",2122,151.228670638801,-33.9316734347593,9.69999980926514,0.699999988079071,-6,-0.100000001490116,-82.4,50,14662,-10129,"2016-08-23 14:37:35","6ms loop long",6,148.511398,6.04152298544073
"1630",2123,151.22861126646,-33.9316669245729,9.69999980926514,0.800000011920929,-6,0,-82.6,50,14661,-9920,"2016-08-23 14:37:36","6ms loop long",6,145.43712,6.05309838174414
"1631",2124,151.228540213811,-33.931658540162,9.69999980926514,0.699999988079071,-6,-0.100000001490116,-81.9,50,14696,-9332,"2016-08-23 14:37:37","6ms loop long",6,137.143072,6.04152298544073
"1632",2125,151.22848155805,-33.9316512281081,9.60000038146973,0.699999988079071,-5.90000009536743,-0.200000002980232,-82.3,50,14687,-9624,"2016-08-23 14:37:38","6ms loop long",6,141.347688,5.94474567242691
"1635",2128,151.228281969907,-33.9316321764509,9.69999980926514,0.699999988079071,-6,-0.100000001490116,-82.1,50,14785,-8045,"2016-08-23 14:37:41","6ms loop long",6,118.945325,6.04152298544073
"1637",2130,151.228158653435,-33.9316182800537,10,0.699999988079071,-5.90000009536743,0,-82.1,49,14765,-8471,"2016-08-23 14:37:43","6ms loop long",6,125.074315,5.9413804043039
"1639",2132,151.228032367751,-33.9316073783837,9.80000019073486,0.699999988079071,-5.90000009536743,0,-82.5,49,14662,-10616,"2016-08-23 14:37:45","6ms loop long",6,155.651792,5.9413804043039
"1643",2136,151.227766986681,-33.9315785158814,9.69999980926514,1,-5.90000009536743,0,-81.9,49,14656,-10243,"2016-08-23 14:37:49","6ms loop long",6,150.121408,5.9841458141773
"1644",2137,151.227702342034,-33.9315697514344,9.80000019073486,0.699999988079071,-6,-0.100000001490116,-82.6,49,14725,-9193,"2016-08-23 14:37:50","6ms loop long",6,135.366925,6.04152298544073
"1675",6750,151.227755455057,-33.931572876466,10.3000001907349,-1.10000002384186,6.90000009536743,0,97.4,98,15938,-10546,"2016-08-25 14:01:26","7 ms loop long",7,168.082148,6.98713112575703
"1676",6751,151.227829941771,-33.9315828269012,10.3000001907349,-1.10000002384186,6.90000009536743,0,97.2,98,15938,-10546,"2016-08-25 14:01:27","7 ms loop long",7,168.082148,6.98713112575703
"1677",6752,151.227905751432,-33.9315932456266,10.3999996185303,-1.10000002384186,6.90000009536743,-0.200000002980232,96.3,98,15874,-11232,"2016-08-25 14:01:28","7 ms loop long",7,178.296768,6.98999294489735
"1678",6753,151.227982413495,-33.9316023154995,10.5,-0.800000011920929,7,0.200000002980232,96.7,98,15968,-9956,"2016-08-25 14:01:29","7 ms loop long",7,158.977408,7.04840407612004
"1679",6754,151.228058062826,-33.9316081592879,10.5,-0.800000011920929,6.90000009536743,0.300000011920929,95.7,98,16227,-7023,"2016-08-25 14:01:30","7 ms loop long",7,113.962221,6.95269741483811
"1680",6755,151.228132947017,-33.9316172864552,10.3999996185303,-1,6.90000009536743,0.200000002980232,96.3,98,16256,-6819,"2016-08-25 14:01:31","7 ms loop long",7,110.849664,6.97495529141676
"1682",6757,151.228282264068,-33.9316355605105,10.3999996185303,-0.899999976158142,6.90000009536743,0,96.9,98,15929,-10384,"2016-08-25 14:01:33","7 ms loop long",7,165.406736,6.95844819432862
"1683",6758,151.228357283152,-33.9316442160132,10.3999996185303,-0.899999976158142,6.90000009536743,0.100000001490116,96.3,98,16018,-9150,"2016-08-25 14:01:34","7 ms loop long",7,146.5647,6.95916670826711
"1684",6759,151.228432387149,-33.931653187711,10.3999996185303,-1.10000002384186,6.90000009536743,0.100000001490116,96.9,98,16066,-8727,"2016-08-25 14:01:35","7 ms loop long",7,140.207982,6.98784669042049
"1685",6760,151.228507564772,-33.9316630791267,10.3999996185303,-1.10000002384186,6.90000009536743,0.100000001490116,96.9,98,16029,-9300,"2016-08-25 14:01:36","7 ms loop long",7,149.0697,6.98784669042049
"1686",6761,151.228582464972,-33.9316736650736,10.3000001907349,-1.10000002384186,6.90000009536743,0.100000001490116,96.2,98,16015,-9288,"2016-08-25 14:01:37","7 ms loop long",7,148.74732,6.98784669042049
"1688",6763,151.228733527975,-33.9316920515686,10.1000003814697,-0.899999976158142,7,0.100000001490116,97.4,98,16063,-8638,"2016-08-25 14:01:39","7 ms loop long",7,138.752194,7.05832841098958
"1689",6764,151.228809814485,-33.931699729826,10.1000003814697,-0.899999976158142,7,0.100000001490116,96.8,98,16126,-7967,"2016-08-25 14:01:40","7 ms loop long",7,128.475842,7.05832841098958
