id,Longitude,Latitude,Altitude,VelocityX,VelocityY,VelocityZ,Battery,Voltage,Current,Date,Method
1650,151.228369277674,-33.9310508540004,9.80000019073486,-6.59999990463257,-6.59999990463257,-6.59999990463257,92,15808,-10797,"2016-08-16 11:52:43","high speed loop test"
1651,151.228349886189,-33.9311220515607,9.80000019073486,-8.39999961853027,-8.39999961853027,-8.39999961853027,92,15750,-11379,"2016-08-16 11:52:44","high speed loop test"
1652,151.228327024786,-33.9312031197001,9.80000019073486,-8.89999961853027,-8.89999961853027,-8.89999961853027,92,15788,-10480,"2016-08-16 11:52:45","high speed loop test"
1653,151.228309143369,-33.9312852001754,9.80000019073486,-6.30000019073486,-6.30000019073486,-6.30000019073486,92,15795,-10350,"2016-08-16 11:52:46","high speed loop test"
1654,151.228305968046,-33.9313222751005,9.89999961853027,-3.09999990463257,-3.09999990463257,-3.09999990463257,92,15852,-9630,"2016-08-16 11:52:47","high speed loop test"
1655,151.228306525495,-33.9313356537987,10,-0.5,-0.5,-0.5,92,15976,-8150,"2016-08-16 11:52:48","high speed loop test"
1656,151.228302044868,-33.9313372848874,10,-1.20000004768372,-1.20000004768372,-1.20000004768372,92,15890,-9321,"2016-08-16 11:52:49","high speed loop test"
1657,151.228291033478,-33.9313591951098,9.80000019073486,-3.29999995231628,-3.29999995231628,-3.29999995231628,92,15890,-9321,"2016-08-16 11:52:50","high speed loop test"
1658,151.228273428659,-33.9314053397887,9.69999980926514,-5.40000009536743,-5.40000009536743,-5.40000009536743,92,15798,-10639,"2016-08-16 11:52:51","high speed loop test"
1659,151.228257806783,-33.9314591990984,9.60000038146973,-7.30000019073486,-7.30000019073486,-7.30000019073486,92,15785,-10589,"2016-08-16 11:52:52","high speed loop test"
1660,151.228234585304,-33.9315354089961,9.69999980926514,-8.89999961853027,-8.89999961853027,-8.89999961853027,92,15773,-10894,"2016-08-16 11:52:53","high speed loop test"
1661,151.228206689369,-33.9316184402361,9.80000019073486,-9.10000038146973,-9.10000038146973,-9.10000038146973,92,15814,-10291,"2016-08-16 11:52:54","high speed loop test"
1662,151.228182775604,-33.931693515765,9.89999961853027,-6.90000009536743,-6.90000009536743,-6.90000009536743,92,15848,-9901,"2016-08-16 11:52:55","high speed loop test"
1663,151.228171353106,-33.9317388039712,9.89999961853027,-3.5,-3.5,-3.5,92,15879,-9131,"2016-08-16 11:52:56","high speed loop test"
1664,151.228167924193,-33.9317555385744,10,-0.699999988079071,-0.699999988079071,-0.699999988079071,92,15960,-8012,"2016-08-16 11:52:57","high speed loop test"
1665,151.228162608095,-33.9317560815555,10,0,0,0,92,15876,-9567,"2016-08-16 11:52:58","high speed loop test"
1666,151.22815270977,-33.9317563934596,10,0.200000002980232,0.200000002980232,0.200000002980232,92,15737,-11276,"2016-08-16 11:52:59","high speed loop test"
1667,151.228145861516,-33.9317520521708,9.89999961853027,1,1,1,92,15782,-10384,"2016-08-16 11:53:00","high speed loop test"
1668,151.228157884433,-33.9317366300617,9.89999961853027,2.59999990463257,2.59999990463257,2.59999990463257,92,15760,-11007,"2016-08-16 11:53:01","high speed loop test"
1669,151.228175803022,-33.9317006575898,9.89999961853027,4.69999980926514,4.69999980926514,4.69999980926514,92,15699,-11763,"2016-08-16 11:53:02","high speed loop test"
1670,151.228192860086,-33.9316465833468,10.1000003814697,6.5,6.5,6.5,92,15699,-11763,"2016-08-16 11:53:03","high speed loop test"
1671,151.228214895052,-33.9315778150223,10.1999998092651,8.30000019073486,8.30000019073486,8.30000019073486,91,15800,-10019,"2016-08-16 11:53:04","high speed loop test"
1672,151.228243683016,-33.9314888047464,10.3999996185303,9.19999980926514,9.19999980926514,9.19999980926514,91,15791,-10078,"2016-08-16 11:53:05","high speed loop test"
1673,151.228266225341,-33.9314118253929,10.5,9.30000019073486,9.30000019073486,9.30000019073486,91,15743,-10704,"2016-08-16 11:53:06","high speed loop test"
